abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
nan,58f266bf7c459f24986da5e9,835,by ross douthat,article,save the mainline,christians and christianity protestant churches atheism liberalism us politics,3,oped,11,20170415 183020,sunday review,why america needs its exprotestants to go back to church,the new york times,oped,httpswwwnytimescom20170415opinionsundaysavethemainlinehtml
nan,58f26dab7c459f24986da5f7,678,by philip b corbett,article,what the times holds back,sexual harassment assaults choate rosemary hall sex crimes,3,summary,2,20170415 185948,unknown,the timess standards editor explains our policies on identifying the alleged victims and perpetrators of sexual misconduct,the new york times,news,httpswwwnytimescom20170415insidersexualassaultnamingvictimsstandardshtml
nan,58f26e827c459f24986da5f8,671,by julie hirschfeld davis,article,unscrambling the easter egg roll,trump donald j easter and holy week white house building washington dc united states politics and government,3,insider,2,20170415 190321,unknown,how a tweet about the easter egg roll led to a torrent of vitriol from the presidents supporters  and a front page story,the new york times,news,httpswwwnytimescom20170415insiderwhitehouseeastereggrollhtml
nan,58f298007c459f24986da625,631,by deb amlen,article,saddle up,crossword puzzles,3,games,0,20170415 220023,unknown,timothy polin takes us for a ride,the new york times,news,httpswwwnytimescom20170415crosswordssaddleuprugratswoordworkingrwandahtml
nan,58f2ec937c459f24986da667,1418,by patrick kingsley,article,erdogan tightens his grip on turkey after close vote,turkey referendums erdogan recep tayyip constitutional amendments,3,foreign,1,20170416 040103,europe,the main opposition demanded a recount and warned that the vote might cement authoritarian rule within one of the critical power brokers of the middle east,the new york times,news,httpswwwnytimescom20170416worldeuropeturkeyreferendumpollserdoganhtml
nan,58f36ad97c459f24986da6c3,1027,by angelica jade bastién,article,the good fight season 1 finale recap trojan horses,television the good fight tv program,3,culture,0,20170416 130004,television,maia finally finds the boldness to start making her mark her father doesnt lack that trait,the new york times,review,httpswwwnytimescom20170416artstelevisionthegoodfightseason1finalechaosrecaphtml
nan,58f3d7f87c459f24986da75b,1142,by aatish taseer,article,anatomy of a lynching,lynching india bharatiya janata party modi narendra khan pehlu d 2017 cattle muslims and islam hinduism,3,oped,0,20170416 204529,unknown,a mentality of mob violence has overtaken india,international new york times,oped,httpswwwnytimescom20170416opinionanatomyofalynchinghtml
nan,58f3e4697c459f24986da774,662,by david w dunlap,article,new datelines wont feel out of place,new york times newspapers names geographical news and news media,3,insider,2,20170416 213845,unknown,the times is changing how it shows where articles were written hoping to more clearly convey that we are on the scene around the world,the new york times,news,httpswwwnytimescom20170416insiderdatelinebylinereportershtml
nan,58f3e9697c459f24986da780,377,by deb amlen,article,good name,crossword puzzles,3,games,0,20170416 220002,unknown,peter gordon returns and this time hes not playing any tricks on us,the new york times,news,httpswwwnytimescom20170416crosswordsgoodnameathleticjellystonecherihtml
nan,58f3f84b7c459f24986da792,1074,by adam nossiter,article,rising in polls leftwing politician shakes up frances presidential race,melenchon jeanluc france le pen marine elections politics and government national front france socialist party france hollande francois,3,foreign,6,20170416 230332,europe,jeanluc mélenchons advisers depict him as a kind of french bernie sanders but with no strong party establishment to block his way,the new york times,news,httpswwwnytimescom20170416worldeuropejeanlucmelenchonfrancepresidentialelectionhtml
nan,58f402867c459f24986da79d,1321,by katie benner,article,hotels make battle plans as airbnb poses threat,hotels and travel lodgings regulation and deregulation of industry airbnb hotel association of new york american hotel and lodging assn lobbying and lobbyists,3,business,1,20170416 234710,unknown,newly obtained documents show how the american hotel and lodging association is taking steps to curb the online shortterm rental company,the new york times,news,httpswwwnytimescom20170416technologyinsidethehotelindustrysplantocombatairbnbhtml
nan,58f405887c459f24986da7a3,210,by oanh ngo usadi,article,memories of a modest jackpot,lotteries new york city,0,metro,14,20170417 000002,unknown,still talking about the rewards of sifting through a pile of scratchedoff lottery tickets on a manhattanbound f train,the new york times,news,httpswwwnytimescom20170416nyregionmetropolitandiaryvividmemoriesofamodestjackpothtml
nan,58f412717c459f24986da7ac,1081,by clyde haberman,article,unknown,brain mental health and disorders psychiatry and psychiatrists surgery and surgeons,3,national,0,20170417 005500,unknown,scientists have advanced the treatment of psychiatric illnesses from the days of a controversial surgery known as a lobotomy,the new york times,news,httpswwwnytimescom20170416uspsychiatricillnesseslobotomycontroversialsurgeryhtml
nan,58f418557c459f24986da7b4,1379,by david e sanger and william j broad,article,us faces cuban missile crisis in slow motion,north korea nuclear weapons united states international relations trump donald j missiles and missile defense systems nuclear tests kim jongun,3,foreign,1,20170417 012013,politics,as the standoff grows under a new american president a mix of national ambitions personal ego and deadly weapons is creating opportunities for miscalculation,the new york times,news analysis,httpswwwnytimescom20170416uspoliticsnorthkoreamissilecrisisslowmotionhtml
nan,58f421a97c459f24986da7bb,1371,by noel murray,article,the leftovers season 3 premiere recap revival,television the leftovers tv program,3,culture,0,20170417 020004,television,the final season jumps three years ahead and things seem to have calmed,the new york times,review,httpswwwnytimescom20170416artstelevisiontheleftoversseason3premierethebookofkevinrecaphtml
nan,58f421c17c459f24986da7bc,993,by ben brantley,article,lost and found in a magic tale of nomads,theater music samara play soho rep maxwell richard 1967  benson sarah theater director earle steve,3,culture,5,20170417 020026,unknown,this uncanny play from the great experimentalist richard maxwell brings to mind clint eastwoods man with no name but with more to say,the new york times,review,httpswwwnytimescom20170416theatersamarareviewsteveearlehtml
nan,58f42fc17c459f24986da7cf,1014,by scott tobias,article,billions season 2 episode 9 dollar dollar bill yall,television billions tv program,3,culture,0,20170417 030003,television,axe is finding his way back to his outlaw self caution be damned,the new york times,review,httpswwwnytimescom20170416artstelevisionbillionssictransitimperiumrecaphtml
nan,58f436c07c459f24986da7d3,990,by amanda hess,article,a conventional ending and how it came about,television girls tv program dunham lena,3,culture,6,20170417 033003,television,the creator of girls talks about bringing her hbo show to a close with a very maternal episode,the new york times,news,httpswwwnytimescom20170416artstelevisionlenadunhamonthegirlsfinaleandthatlastshotofhannahhtml
nan,58f436c27c459f24986da7d4,1083,by james poniewozik,article,fittingly a frank finale for girls,television girls tv program dunham lena home box office,3,culture,1,20170417 033003,television,this series wraps up with lena dunhams hannah feeding her infant but the episode is about so much more than that,the new york times,review,httpswwwnytimescom20170416artstelevisionreviewgirlsfinalewalksintothefuturepantlessandunbowedhtml
nan,58f46cfc7c459f24986da81e,775,by paul krugman,article,why dont  all jobs  matter,labor and jobs layoffs and job reductions mines and mining unemployment united states economy service industries shopping and retail,3,oped,17,20170417 072125,unknown,economic pain beyond coal and manufacturing,the new york times,oped,httpswwwnytimescom20170417opinionwhydontalljobsmatterhtml
nan,58f46cfd7c459f24986da822,645,by the editorial board,article,mr trumps loose talk on korea,trump donald j north korea united states international relations nuclear weapons kim jongun china,3,editorial,16,20170417 072125,unknown,he must avoid overconfidence and bombast in dealing with the north which adds to the fears driving its nuclear program,the new york times,editorial,httpswwwnytimescom20170417opinionpresidenttrumpsloosetalkonnorthkoreahtml
nan,58f46cfd7c459f24986da821,831,by steve phillips,article,the path to victory in georgia,united states politics and government campaign finance midterm elections 2018 democratic party georgia elections house of representatives ossoff jon,3,oped,17,20170417 072125,unknown,in the georgia special election and beyond invest heavily in turnout not tv ads,the new york times,oped,httpswwwnytimescom20170417opinionhowdemocratsshouldspendtheirmillionshtml
nan,58f46cfb7c459f24986da81c,1129,by casey williams,article,has trump stolen philosophys critical tools,philosophy united states politics and government rumors and misinformation trump donald j,3,oped,0,20170417 072125,unknown,the president and his allies have used strategies similar to those weve used to challenge common sense,the new york times,oped,httpswwwnytimescom20170417opinionhastrumpstolenphilosophyscriticaltoolshtml
nan,58f46cfa7c459f24986da819,778,by susan crawford,article,trumps big telecom giveaway,telephones and telecommunications net neutrality federal communications commission pai ajit trump donald j,3,oped,17,20170417 072125,unknown,americans hate their internet providers so why is the president giving them more power,the new york times,oped,httpswwwnytimescom20170417opiniondonaldtrumpsmultiprongedattackontheinternethtml
nan,58f46cfb7c459f24986da81b,1416,by yuri slezkine,article,the love lives of bolsheviks,russian revolution 1917 love emotion poetry and poets marriages moscow russia russia ussr former soviet union victoria book,3,oped,0,20170417 072126,unknown,they were passionate not just about changing the world but also about one another it all ended in tears,the new york times,oped,httpswwwnytimescom20170417opinionthelovelivesofbolshevikshtml
nan,58f46cfc7c459f24986da81f,798,by charles m blow,article,100 days of horror,trump donald j united states politics and government discrimination women and girls blacks transgender and transsexuals minorities,3,oped,17,20170417 072126,unknown,access inclusion and justice are being assailed by trump,the new york times,oped,httpswwwnytimescom20170417opinion100daysofhorrorhtml
ted russell spent time with a young bob dylan in new york as a lifelong jazz fan he was unimpressed so were a lot of editors until the nasally voiced folk singer became a star,58f476a77c459f24986da838,667,by john leland,blogpost,unknown,photography kasher steven gallery dylan bob russell ted photographer,3,unknown,0,20170417 080056,unknown,ted russell spent time with a young bob dylan in new york as a lifelong jazz fan he was unimpressed so were a lot of editors until the nasally voiced folk singer became a star,the new york times,blog,httpslensblogsnytimescom20170417howdoesitfeeltophotographbobdylantedrussell
nan,58f48b217c459f24986da855,494,by the learning network,article,whats going on in this picture  april 17 2017,,3,learning,0,20170417 093003,unknown,look closely at this image stripped of its caption and join the moderated conversation about what you and other students see,the new york times,news,httpswwwnytimescom20170417learningwhatsgoingoninthispictureapril172017html
nan,58f48b1e7c459f24986da854,631,by aaron e carroll,article,for malpractice reform focus on medicine first not law,malpractice accidents and safety hospitals health insurance and managed care,3,upshot,0,20170417 093003,unknown,research suggests that lawsuits can be reduced with improvements in medical practices and patient safety,the new york times,news,httpswwwnytimescom20170417upshotrealmalpracticereforminvestinginpatientsafetyhtml
nan,58f492297c459f24986da85e,1265,by perri klass md,article,too clean for our childrens good,microbiology children and childhood antibiotics immune system bacteria breastfeeding hygiene and cleanliness,3,well,0,20170417 100002,family,we need to study the health consequences of the modern and more hygienic built environment which is clean but by no means sterile,the new york times,news,httpswwwnytimescom20170417wellfamilytoocleanforourchildrensgoodhtml
nan,58f4922a7c459f24986da85f,1071,by jane e brody,article,the cost of not taking your medicine,drugs pharmaceuticals heart transplants asthma statins cholesterollowering drugs,3,science,7,20170417 100002,unknown,nonadherence to prescriptions causes some 125000 deaths a year in the united states alone,the new york times,news,httpswwwnytimescom20170417wellthecostofnottakingyourmedicinehtml
nan,58f493b67c459f24986da863,1143,by jonathan wolfe,article,new york today easter monday in little poland,new york city,3,metro,0,20170417 100639,unknown,monday a tradition in brooklyn april the giraffe gives birth and duchamps fountain turns 100,the new york times,briefing,httpswwwnytimescom20170417nyregionnewyorktodayeastermondayinlittlepolandhtml
nan,58f49d767c459f24986da870,233,by shannon doyne,article,questions for the real reason black kids benefit from black teachers,,3,learning,0,20170417 104815,unknown,how does the experience of this essay writer a teacher in new york city inform his argument about why black students benefit from having black teachers,the new york times,news,httpswwwnytimescom20170417learningquestionsfortherealreasonblackkidsbenefitfromblackteachershtml
nan,58f4a0397c459f24986da876,548,by kevin quealy,article,what would you endure to avoid flying on united,airlines and airplanes united airlines travel and vacations customer loyalty programs,3,upshot,6,20170417 110003,unknown,about 44 percent of survey respondents said they would rather fly with a competitor  even if the flight cost more and took twice as long,the new york times,news,httpswwwnytimescom20170417upshothowmuchwouldpeopleputupwithtoavoidunitedairlineshtml
nan,58f4a3af7c459f24986da87e,506,by shannon doyne,article,what should be the fate of fearless girl versus charging bull,,3,learning,0,20170417 111444,unknown,should a sculpture of a little girl standing up to a charging bull some interpret as a symbol of male power be the subject of public debate,the new york times,news,httpswwwnytimescom20170417learningwhatshouldbethefateoffearlessgirlversuschargingbullhtml
nan,58f4aef47c459f24986da88a,1151,by mark landler and jane perlez,article,pence talks tough on north korea but us stops short of drawing red line,united states international relations north korea china arms control and limitation and disarmament nuclear tests trump donald j pence mike,3,foreign,8,20170417 120250,asia pacific,the vice presidents message delivered on a visit to south korea showed that the white house was giving china time to show whether it is ready to use its influence to curb its neighbor,the new york times,news,httpswwwnytimescom20170417worldasiatrumpnorthkoreanuclearustalkshtml
nan,58f4be627c459f24986da8a1,951,by joe cochrane,article,indonesian vote tests democratic values,elections muslims and islam agus yudhoyono anies baswedan basuki tjahaja purnama joko widodo jakarta indonesia,3,foreign,7,20170417 130841,asia pacific,issues of racial and ethnic discrimination continue to loom large over the race for governor in jakarta  and larger still across indonesia,the new york times,news,httpswwwnytimescom20170417worldasiajakartaelectionpurnamaahokbasukihtml
nan,58f4c0357c459f24986da8a6,1604,by nick corasaniti,article,christie reflects as his rocky tenure dims my obit will be fine,christie christopher j new jersey governors us,3,metro,1,20170417 131630,unknown,with a 20 percent approval rating the final months of the christie administration reflect the dimming twilight of new jerseys governor,the new york times,news,httpswwwnytimescom20170417nyregionchrischristienewjerseyhtml
nan,58f4e11d7c459f24986da8dd,928,by emma g fitzsimmons,article,taxi officials call on uber to provide tipping in its app,uber technologies inc tips and tipping taxi and limousine commission new york city car services and livery cabs mobile applications,3,metro,16,20170417 153650,unknown,the proposal follows a push by uber drivers who say they are losing thousands of dollars without a way for passengers to leave a tip through the mobile app,the new york times,news,httpswwwnytimescom20170417nyregionnewyorkcityubertippingapphtml
nan,58f4e5dd7c459f24986da8e6,1210,by patrick kingsley,article,voters cite turkish leaders record as he claims a slim victory,politics and government referendums erdogan recep tayyip turkey,3,foreign,1,20170417 155713,europe,voters in major cities tended to oppose the changes expanding presidential power but those in rural areas who are often more religious voted for them,the new york times,news,httpswwwnytimescom20170417worldeuropeturkeyreferendumerdoganhtml
nan,58f4e5fa7c459f24986da8e7,702,by julia moskin,article,cooking got her out and brought her back,cooking and cookbooks chefs lynch barbara out of line book books and literature,3,dining,2,20170417 155737,unknown,by the time the chef who grew up in a housing project dropped out of high school her studies had been reduced to one area home economics,the new york times,news,httpswwwnytimescom20170417diningbarbaralynchsouthbostoncookinghtml
nan,58f4f0897c459f24986da905,1495,by karen stabiner,article,red ripe and renegade,strawberries harrys berries oxnard calif agriculture and farming oxnard calif family business,3,dining,1,20170417 164241,unknown,they dont produce a lot or last long but harrys berries a 50yearold family farm in california thrives by selling strawberries at their peak,the new york times,news,httpswwwnytimescom20170417diningstrawberriesharrysberriescaliforniahtml
nan,58f509e27c459f24986da94f,1191,by joe coscarelli and serge f kovaleski,article,prince concealed his addiction with aspirin bottles of opiates at home,prince 1958  painrelieving drugs schulenberg michael t 1969  minnesota drug abuse and traffic pop and rock music,3,culture,12,20170417 183051,music,newly released court documents reveal that the singers home was strewn with narcotic painkillers for which he did not have prescriptions,the new york times,news,httpswwwnytimescom20170417artsmusicprinceopioiddeathhtml
nan,58f50dbf7c459f24986da957,1130,by ben berkon,article,baseballs data revolution is elevating games defensive stars,baseball kiermaier kevin 1990  statistics major league baseball tampa bay rays datamining and database marketing,3,sports,10,20170417 184722,baseball,its not just sluggers earning fat contracts anymore outfielders like kevin kiermaier whose great defense is highlighted by new technology are newly getting their due,the new york times,news,httpswwwnytimescom20170417sportsbaseballbaseballsdatarevolutioniselevatingdefensivedynamoshtml
nan,58f52cb07c459f24986da9a3,333,by alexis soloski,article,a bit of razzledazzle to chase away the gloom,theater it will all work out play wells chris actor laytner elise,3,culture,2,20170417 205902,unknown,chris wellss chatty memoirish show at dixon place combines outrageous fashion and original songs,the new york times,review,httpswwwnytimescom20170417theateritwillallworkoutreviewhtml
nan,58f532a67c459f24986da9b0,1634,by andrew higgins,article,critics see signs of interference in french vote,elections international relations france russia fillon francois le pen marine macron emmanuel 1977  news and news media rt tv network sputnik russian news agency,3,foreign,1,20170417 212446,europe,moscow and its staterun news outlets are churning out fake and slanted reports to bolster favored politicians just as in the us last year critics say,the new york times,news,httpswwwnytimescom20170417worldeuropefrenchelectionrussiahtml
in the united states and canada nearly onefifth of homeless youth are victims of human trafficking,58f540c57c459f24986da9d1,613,by tariro mzezewa,blogpost,unknown,homeless persons human trafficking,0,oped,0,20170417 222121,unknown,in the united states and canada nearly onefifth of homeless youth are victims of human trafficking,the new york times,blog,httpskristofblogsnytimescom20170417homelessyouthathighriskofhumantrafficking
nan,58f557067c459f24986da9ea,147,by rhoda elison hirsch,article,ode to mrs stahls,mrs stahls knishes brooklyn ny restaurant poetry and poets brighton beach brooklyn ny knishes restaurants,0,metro,20,20170418 000002,unknown,a poem recalls a brighton beach landmark that is no more and the delicious treats it sold,the new york times,news,httpswwwnytimescom20170417nyregionmetropolitandiaryodetomrsstahlshtml
nan,58f55f2b7c459f24986da9f6,1350,by alan rappeport,article,trumps promise to fix tax code is bogging down,trump donald j federal taxes us law and legislation united states politics and government income tax,3,national,1,20170418 003445,politics,democrats have pledged not to cooperate on an overhaul of the tax code unless they know how that rewrite would benefit the president and his family,the new york times,news,httpswwwnytimescom20170417uspoliticstaxcodeoverhaultrumphtml
nan,58f565de7c459f24986da9fd,1105,by ben brantley,article,a star is born and born and born,theater karl andy actor groundhog day play warchus matthew minchin tim,3,culture,1,20170418 010321,unknown,a beloved movie is adapted to the musical stage with feverish imagination  and a magnetic andy karl shooing away the shadow of bill murray,the new york times,review,httpswwwnytimescom20170417theatergroundhogdayreviewandykarlhtml
nan,58f565f57c459f24986daa00,1394,by andrew ross sorkin,article,next project for ballmer follow money in government,ballmer steven a usafacts united states politics and government datamining and database marketing local government politics and government,3,business,1,20170418 010339,dealbook,a stealthy pet project by the former microsoft chief lets you search and learn about how the government spends tax dollars,the new york times,news,httpswwwnytimescom20170417businessdealbooksteveballmerservesupafascinatingdatatrovehtml
nan,58f567817c459f24986daa02,633,by the editorial board,article,democracy loses in turkey,referendums erdogan recep tayyip turkey,3,editorial,18,20170418 011015,unknown,a nation that for decades has served as a crucial bridge between europe and the muslim world will be in the hands of an erratic and vengeful man,the new york times,editorial,httpswwwnytimescom20170417opiniondemocracylosesinturkeyhtml
nan,58f567af7c459f24986daa03,1357,by mike isaac and christopher mele,article,video of killing casts facebook in harsh light,social media video recordings downloads and streaming godwin robert sr 19422017 stephens steve 19792017 murders attempted murders and homicides online advertising artificial intelligence sex crimes facebook inc zuckerberg mark e,3,business,1,20170418 011102,unknown,the social media network is struggling with its role in policing content on its global platform,the new york times,news,httpswwwnytimescom20170417technologyfacebooklivemurderbroadcasthtml
nan,58f573327c459f24986daa12,769,by deb amlen,article,practical sort,crossword puzzles,3,games,0,20170418 020003,unknown,a lesson in persistence courtesy of bruce haight,the new york times,news,httpswwwnytimescom20170417crosswordspracticalsortmozartjacobvacanceshtml
nan,58f5839d7c459f24986daa21,948,by david segal,article,better call saul season 3 episode 2 playing chicken,television better call saul tv program,3,culture,0,20170418 031002,television,a familiar face returns and hes on a collision course with mike but whos hunting whom,the new york times,review,httpswwwnytimescom20170417artstelevisionbettercallsaulwitnessrecaphtml
nan,58f592087c459f24986daa3a,447,by michael d shear,article,trump prepares order on foreign workers,united states politics and government executive orders and memorandums trump donald j visas foreign workers,3,national,15,20170418 041141,politics,the president is expected to sign an executive order on tuesday to make it harder for technology companies to recruit foreign workers with h1b visas,the new york times,news,httpswwwnytimescom20170418uspoliticstrumpexecutiveorderh1bvisastechnologyworkershtml
nan,58f5be797c459f24986daa8b,863,by david leonhardt,article,why youd benefit from a shultz hour,smartphones shultz george p,3,oped,19,20170418 072124,unknown,the former secretary of state now 96 has some wisdom for our smartphoneaddled world,the new york times,oped,httpswwwnytimescom20170418opinionyouretoobusyyouneedashultzhourhtml
nan,58f5be777c459f24986daa84,847,by david brooks,article,building a thicker community,colleges and universities united states marine corps psychology and psychologists,3,oped,19,20170418 072124,unknown,some organizations are thick and some are thin some leave a mark on you and some you pass through with scarcely a memory,the new york times,oped,httpswwwnytimescom20170418opinionhowtoleaveamarkonpeoplehtml
nan,58f5be797c459f24986daa8a,854,by brittany bronson,article,when women legislate,women and girls politics and government state legislatures nevada law and legislation,3,oped,19,20170418 072124,unknown,nevada shows why the gender makeup of statelevel politics matters,the new york times,oped,httpswwwnytimescom20170418opinionwhathappenswhenwomenlegislatehtml
nan,58f5be787c459f24986daa86,1217,by jan barry,article,when veterans protested the vietnam war,veterans vietnam war demonstrations protests and riots vietnam,3,oped,0,20170418 072124,unknown,in 1967 i realized i wasnt the only soldier to oppose americas role in the conflict,the new york times,oped,httpswwwnytimescom20170418opinionwhenveteransprotestedthevietnamwarhtml
nan,58f5be797c459f24986daa88,2377,by gail collins and matt labash,article,have these been the best two weeks of trumps first 100 days,trump donald j united states politics and government,3,oped,0,20170418 072125,unknown,conservatives are practically fainting with relief gail collins and matt labash ask whether they are justified in doing so,the new york times,oped,httpswwwnytimescom20170418opinionhavethesebeenthebesttwoweeksoftrumpsfirst100dayshtml
nan,58f5c7877c459f24986daaa1,109,by caroline crosson gilpin,article,shoelaces,,3,learning,0,20170418 080003,unknown,do your laces always seem to come untied no matter what you do or do you have a special way of tying that works do you avoid laceup shoes at all costs,the new york times,news,httpswwwnytimescom20170418learningshoelaceshtml
whether she was photographing graffiti and street games on new york8217s lower east side martha cooper8217s images reflect her quest to show people and their culture in context,58f5c8277c459f24986daaa3,802,by david gonzalez,blogpost,unknown,graffiti photography bronx nyc,3,unknown,0,20170418 080027,unknown,whether she was photographing graffiti and street games on new york8217s lower east side martha cooper8217s images reflect her quest to show people and their culture in context,the new york times,blog,httpslensblogsnytimescom20170418aglobalsearchforartandcultureonthestreetmarthacooper
nan,58f5d5977c459f24986daac2,1477,by nitsuh abebe,article,panic attack,anxiety and stress mental health and disorders english language presidential election of 2016,3,magazine,13,20170418 090003,unknown,this nation has never been shy about diagnosing its own jitters now the condition has become political,the new york times,news,httpswwwnytimescom20170418magazineamericasnewanxietydisorderhtml
nan,58f5d5987c459f24986daac6,292,by sam anderson,article,the refreshed river hissed,proulx annie books and literature,3,magazine,16,20170418 090003,unknown,rarely is a writer quite so good at making words sounds match their meanings,the new york times,news,httpswwwnytimescom20170418magazinenewsentencesfrombarkskinsbyannieproulxhtml
nan,58f5d5987c459f24986daac4,3499,by jon gertner,article,pandoraaposs umbrella,greenhouse gas emissions oceans and seas global warming carbon dioxide environmental defense fund,3,magazine,58,20170418 090003,unknown,scientists are investigating whether releasing tons of particulates into the atmosphere might be good for the planet not everyone thinks this is a good idea,the new york times,news,httpswwwnytimescom20170418magazineisitoktoengineertheenvironmenttofightclimatechangehtml
nan,58f5d5987c459f24986daac3,1494,by gary rivlin,article,the bureau of resistance,consumer financial protection bureau trump donald j doddfrank wall street reform and consumer protection act 2010 consumer protection obama barack,3,magazine,18,20170418 090003,unknown,how long can a progressive federal agency the consumer financial protection bureau stand firm against the deregulatory pressures of the trump administration,the new york times,news,httpswwwnytimescom20170418magazinethebureauofresistancehtml
nan,58f5d5997c459f24986daac7,3412,by brooke jarvis,article,under water,floods flood insurance hurricane katrina 2005 real estate and housing residential hurricane sandy 2012,3,magazine,65,20170418 090003,unknown,along parts of the east coast the entire system of insuring coastal property is beginning to break down,the new york times,news,httpswwwnytimescom20170418magazinewhenrisingseastransformriskintocertaintyhtml
nan,58f5d5987c459f24986daac5,496,by caroline crosson gilpin,article,what does a presidents choice of pet  or choice not to have a pet at all  say about him,,3,learning,0,20170418 090004,unknown,are you wary of people who dont own pets or those who do why,the new york times,news,httpswwwnytimescom20170418learningwhatdoesapresidentschoiceofpetorchoicenottohaveapetatallsayabouthimhtml
nan,58f5d5af7c459f24986daacd,613,by liz spayd,article,an oped author omits his crimes and the times does too,palestinians new york times barghouti marwan,3,editorial,0,20170418 090024,unknown,readers objected when a writer mentioned his life sentences but not that he was convicted of murder this issue of credentials has come up before,the new york times,editorial,httpswwwnytimescom20170418publiceditoranopedauthoromitshiscrimesandthetimesdoestoohtml
nan,58f5d5d47c459f24986daad3,1179,text by ron nixon and photographs by todd heisler,article,on rio grande patrolling  the border on four legs,visphoto border patrol us illegal immigration horses drug cartels rio grande river united states mexico,3,national,14,20170418 090100,unknown,the times tagged along for a shift of border patrol agents on horseback who play an essential role in efforts to detect illegal activity near hardtopatrol areas along the rio grande,the new york times,news,httpswwwnytimescom20170418usborderpatrolhorsesimmigrationtrumphtml
nan,58f5dcad7c459f24986daade,1117,by nate cohn,article,georgia election expect the early vote count to be misleading,midterm elections 2018 elections house of representatives ossoff jon united states politics and government,3,upshot,0,20170418 093016,unknown,polling is worse and turnout harder to predict in special elections even if early returns point to a democratic upset this could be deceptive,the new york times,news,httpswwwnytimescom20170418upshotgeorgiaelectionexpecttheearlyvotecounttobemisleadinghtml
nan,58f5e1527c459f24986daae8,678,by nicole lamy,article,mom seeks novel for family book club no kafka or ya allowed,books and literature,3,bookreview,0,20170418 095002,book review,in this installment of match book a woman seeks a work of fiction that will unite her disparate group of avid readers also known as her children,the new york times,news,httpswwwnytimescom20170418booksreviewmatchbookfamilybookclubhtml
nan,58f5e3a57c459f24986daaec,225,by nicholas bakalar,article,drugs risks of brief steroid use,steroids medicine and health,3,science,4,20170418 100002,live,taking oral corticosteroids for only a month or less may increase the risk of blood clots infections and broken bones,the new york times,news,httpswwwnytimescom20170418welllivesteroidsmayberiskyevenintheshorttermhtml
nan,58f5e56c7c459f24986daaf3,1331,by jonathan wolfe,article,new york today a holocaust survivors story on stage,new york city,3,metro,0,20170418 100735,unknown,tuesday performing holocaust stories a push for uber tipping and earth day events,the new york times,briefing,httpswwwnytimescom20170418nyregionnewyorktodayaholocaustsurvivorsstoryonstagehtml
nan,58f5e65e7c459f24986daaf7,1556,by steven erlanger,article,british leader moves to hold early elections,great britain withdrawal from eu brexit may theresa m elections great britain,3,foreign,1,20170418 101133,europe,the prime minister had repeatedly ruled out a snap election but is now betting that her party can increase its majority,the new york times,news,httpswwwnytimescom20170418worldeuropeuktheresamaygeneralelectionhtml
nan,58f61bf77c459f24986dab8b,893,by geoffrey r stone,article,richard spencers right to speak at auburn,freedom of speech and expression colleges and universities constitution us civil rights and liberties american civil liberties union auburn university supreme court us brandeis louis d spencer richard b 1978  illinois united states,3,oped,0,20170418 140015,unknown,as the supreme court found in skokie there cannot be a hecklers veto of speech that some deem unacceptable,the new york times,oped,httpswwwnytimescom20170418opinionrichardspencersrighttospeakatauburnhtml
nan,58f62da77c459f24986dabb7,1334,by chris buckley,article,chinese historian bluntly criticizes beijings policy on north korea,north korea china xi jinping korean war nuclear weapons missiles and missile defense systems united states international relations trump donald j,3,foreign,11,20170418 151547,asia pacific,a rare challenge by a wellknown historian shows the renewed debate over chinas longstanding patronage of its unpredictable neighbor,the new york times,news,httpswwwnytimescom20170418worldasiachinanorthkoreawarhtml
nan,58f62fbc7c459f24986dabbe,1082,by margot sangerkatz,article,bare market what happens if places have no obamacare insurers,health insurance and managed care patient protection and affordable care act 2010 united states politics and government medicaid verma seema,3,upshot,19,20170418 152439,unknown,the affordable care act did not have a real backup plan if no insurers wanted to cover an area,the new york times,news,httpswwwnytimescom20170418upshotbaremarketwhathappensifplaceshavenoobamacareinsurershtml
nan,58f6325e7c459f24986dabc3,2148,by tejal rao,article,a day in the lunch box,food trucks and vendors halal foods and products financial district manhattan ny new york city ahmed kabir 1970 ,68,dining,1,20170418 153551,unknown,the vendors are a fixture of new york streets and appetites yet they struggle daily with weather logistics and rules heres the story of one,the new york times,news,httpswwwnytimescom20170418dininghalalcartfoodvendornewyorkcityhtml
nan,58f6398e7c459f24986dabcd,452,by emily sheskin,article,girl boxer,boxing women and girls,3,oped,0,20170418 160636,unknown,jesselyn silva is only 10 years old but shes already in the ring,the new york times,oped,httpswwwnytimescom20170418opiniongirlboxerhtml
nan,58f6539a7c459f24986dac16,1375,by mark landler and eric schmitt,article,aircraft carrier was not heading where us said,north korea united states navy united states defense and military forces united states politics and government trump donald j,3,foreign,1,20170418 175741,asia pacific,the saga might never have come to light had the navy not posted a photograph of the carl vinson sailing through the sunda strait which separates two indonesian islands,the new york times,news,httpswwwnytimescom20170418worldasiaaircraftcarriernorthkoreacarlvinsonhtml
