Unnamed: 0,abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
679,,58f436c07c459f24986da7d3,990,by amanda hess,article,"a conventional ending, and how it came about","['television', 'girls (tv program)', 'dunham, lena']",3,culture,6,2017-04-17 03:30:03,television,the creator of “girls” talks about bringing her hbo show to a close with a very maternal episode.,the new york times,news,https://www.nytimes.com/2017/04/16/arts/television/lena-dunham-on-the-girls-finale-and-that-last-shot-of-hannah.html
680,,58f436c27c459f24986da7d4,1083,by james poniewozik,article,"fittingly, a frank finale for ‘girls’","['television', 'girls (tv program)', 'dunham, lena', 'home box office']",3,culture,1,2017-04-17 03:30:03,television,"this series wraps up with lena dunham’s hannah feeding her infant, but the episode is about so much more than that.",the new york times,review,https://www.nytimes.com/2017/04/16/arts/television/review-girls-finale-walks-into-the-future-pantless-and-unbowed.html
681,,58f46cfc7c459f24986da81e,775,by paul krugman,article,why don’t  all jobs  matter?,"['labor and jobs', 'layoffs and job reductions', 'mines and mining', 'unemployment', 'united states economy', 'service industries', 'shopping and retail']",3,oped,17,2017-04-17 07:21:25,unknown,"economic pain, beyond coal and manufacturing.",the new york times,op-ed,https://www.nytimes.com/2017/04/17/opinion/why-dont-all-jobs-matter.html
682,,58f46cfd7c459f24986da822,645,by the editorial board,article,mr. trump’s loose talk on korea,"['trump, donald j', 'north korea', 'united states international relations', 'nuclear weapons', 'kim jong-un', 'china']",3,editorial,16,2017-04-17 07:21:25,unknown,"he must avoid overconfidence and bombast in dealing with the north, which adds to the fears driving its nuclear program.",the new york times,editorial,https://www.nytimes.com/2017/04/17/opinion/president-trumps-loose-talk-on-north-korea.html
683,,58f46cfd7c459f24986da821,831,by steve phillips,article,the path to victory in georgia,"['united states politics and government', 'campaign finance', 'midterm elections (2018)', 'democratic party', 'georgia', 'elections, house of representatives', 'ossoff, jon']",3,oped,17,2017-04-17 07:21:25,unknown,"in the georgia special election and beyond, invest heavily in turnout, not tv ads.",the new york times,op-ed,https://www.nytimes.com/2017/04/17/opinion/how-democrats-should-spend-their-millions.html
684,,58f46cfb7c459f24986da81c,1129,by casey williams,article,has trump stolen philosophy’s critical tools?,"['philosophy', 'united states politics and government', 'rumors and misinformation', 'trump, donald j']",3,oped,0,2017-04-17 07:21:25,unknown,the president and his allies have used strategies similar to those we’ve used to challenge common sense.,the new york times,op-ed,https://www.nytimes.com/2017/04/17/opinion/has-trump-stolen-philosophys-critical-tools.html
685,,58f46cfa7c459f24986da819,778,by susan crawford,article,trump’s big telecom giveaway,"['telephones and telecommunications', 'net neutrality', 'federal communications commission', 'pai, ajit', 'trump, donald j']",3,oped,17,2017-04-17 07:21:25,unknown,americans hate their internet providers. so why is the president giving them more power?,the new york times,op-ed,https://www.nytimes.com/2017/04/17/opinion/donald-trumps-multi-pronged-attack-on-the-internet.html
686,,58f46cfb7c459f24986da81b,1416,by yuri slezkine,article,the love lives of bolsheviks,"['russian revolution (1917)', 'love (emotion)', 'poetry and poets', 'marriages', 'moscow (russia)', 'russia', 'ussr (former soviet union)', 'victoria (book)']",3,oped,0,2017-04-17 07:21:26,unknown,they were passionate not just about changing the world but also about one another. it all ended in tears.,the new york times,op-ed,https://www.nytimes.com/2017/04/17/opinion/the-love-lives-of-bolsheviks.html
687,,58f46cfc7c459f24986da81f,798,by charles m. blow,article,100 days of horror,"['trump, donald j', 'united states politics and government', 'discrimination', 'women and girls', 'blacks', 'transgender and transsexuals', 'minorities']",3,oped,17,2017-04-17 07:21:26,unknown,"access, inclusion and justice are being assailed by trump.",the new york times,op-ed,https://www.nytimes.com/2017/04/17/opinion/100-days-of-horror.html
688,"ted russell spent time with a young bob dylan in new york. as a lifelong jazz fan, he was unimpressed. so were a lot of editors, until the nasally voiced folk singer became a star.",58f476a77c459f24986da838,667,by john leland,blogpost,unknown,"['photography', 'kasher, steven, gallery', 'dylan, bob', 'russell, ted (photographer)']",3,unknown,0,2017-04-17 08:00:56,unknown,"ted russell spent time with a young bob dylan in new york. as a lifelong jazz fan, he was unimpressed. so were a lot of editors, until the nasally voiced folk singer became a star.",the new york times,blog,https://lens.blogs.nytimes.com/2017/04/17/how-does-it-feel-to-photograph-bob-dylan-ted-russell/
689,,58f48b217c459f24986da855,494,by the learning network,article,"what’s going on in this picture? | april 17, 2017",[],3,learning,0,2017-04-17 09:30:03,unknown,"look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",the new york times,news,https://www.nytimes.com/2017/04/17/learning/whats-going-on-in-this-picture-april-17-2017.html
690,,58f48b1e7c459f24986da854,631,by aaron e. carroll,article,"for malpractice reform, focus on medicine first (not law)","['malpractice', 'accidents and safety', 'hospitals', 'health insurance and managed care']",3,upshot,0,2017-04-17 09:30:03,unknown,research suggests that lawsuits can be reduced with improvements in medical practices and patient safety.,the new york times,news,https://www.nytimes.com/2017/04/17/upshot/real-malpractice-reform-investing-in-patient-safety.html
691,,58f492297c459f24986da85e,1265,"by perri klass, m.d",article,too clean for our children’s good?,"['microbiology', 'children and childhood', 'antibiotics', 'immune system', 'bacteria', 'breastfeeding', 'hygiene and cleanliness']",3,well,0,2017-04-17 10:00:02,family,"we need to study the health consequences of the modern and more “hygienic” built environment, which is clean but by no means sterile.",the new york times,news,https://www.nytimes.com/2017/04/17/well/family/too-clean-for-our-childrens-good.html
692,,58f4922a7c459f24986da85f,1071,by jane e. brody,article,the cost of not taking your medicine,"['drugs (pharmaceuticals)', 'heart', 'transplants', 'asthma', 'statins (cholesterol-lowering drugs)']",3,science,7,2017-04-17 10:00:02,unknown,"nonadherence to prescriptions causes some 125,000 deaths a year in the united states alone.",the new york times,news,https://www.nytimes.com/2017/04/17/well/the-cost-of-not-taking-your-medicine.html
693,,58f493b67c459f24986da863,1143,by jonathan wolfe,article,new york today: easter monday in little poland,['new york city'],3,metro,0,2017-04-17 10:06:39,unknown,"monday: a tradition in brooklyn, april the giraffe gives birth, and duchamp’s “fountain” turns 100.",the new york times,briefing,https://www.nytimes.com/2017/04/17/nyregion/new-york-today-easter-monday-in-little-poland.html
694,,58f49d767c459f24986da870,233,by shannon doyne,article,questions for: ‘the real reason black kids benefit from black teachers’,[],3,learning,0,2017-04-17 10:48:15,unknown,"how does the experience of this essay writer, a teacher in new york city, inform his argument about why black students benefit from having black teachers?",the new york times,news,https://www.nytimes.com/2017/04/17/learning/questions-for-the-real-reason-black-kids-benefit-from-black-teachers.html
695,,58f4a0397c459f24986da876,548,by kevin quealy,article,what would you endure to avoid flying on united?,"['airlines and airplanes', 'united airlines', 'travel and vacations', 'customer loyalty programs']",3,upshot,6,2017-04-17 11:00:03,unknown,about 44 percent of survey respondents said they would rather fly with a competitor — even if the flight cost more and took twice as long.,the new york times,news,https://www.nytimes.com/2017/04/17/upshot/how-much-would-people-put-up-with-to-avoid-united-airlines.html
696,,58f4a3af7c459f24986da87e,506,by shannon doyne,article,what should be the fate of ‘fearless girl’ versus ‘charging bull’?,[],3,learning,0,2017-04-17 11:14:44,unknown,should a sculpture of a little girl “standing up” to a charging bull some interpret as a symbol of male power be the subject of public debate?,the new york times,news,https://www.nytimes.com/2017/04/17/learning/what-should-be-the-fate-of-fearless-girl-versus-charging-bull.html
697,,58f4aef47c459f24986da88a,1151,by mark landler and jane perlez,article,"pence talks tough on north korea, but u.s. stops short of drawing red line","['united states international relations', 'north korea', 'china', 'arms control and limitation and disarmament', 'nuclear tests', 'trump, donald j', 'pence, mike']",3,foreign,8,2017-04-17 12:02:50,asia pacific,"the vice president’s message, delivered on a visit to south korea, showed that the white house was giving china time to show whether it is ready to use its influence to curb its neighbor.",the new york times,news,https://www.nytimes.com/2017/04/17/world/asia/trump-north-korea-nuclear-us-talks.html
698,,58f4be627c459f24986da8a1,951,by joe cochrane,article,indonesian vote tests democratic values,"['elections', 'muslims and islam', 'agus yudhoyono', 'anies baswedan', 'basuki tjahaja purnama', 'joko widodo', 'jakarta (indonesia)']",3,foreign,7,2017-04-17 13:08:41,asia pacific,issues of racial and ethnic discrimination continue to loom large over the race for governor in jakarta — and larger still across indonesia.,the new york times,news,https://www.nytimes.com/2017/04/17/world/asia/jakarta-election-purnama-ahok-basuki.html
699,,58f4c0357c459f24986da8a6,1604,by nick corasaniti,article,christie reflects as his rocky tenure dims: ‘my obit will be fine’,"['christie, christopher j', 'new jersey', 'governors (us)']",3,metro,1,2017-04-17 13:16:30,unknown,"with a 20 percent approval rating, the final months of the christie administration reflect the dimming twilight of new jersey’s governor.",the new york times,news,https://www.nytimes.com/2017/04/17/nyregion/chris-christie-new-jersey.html
700,,58f4e11d7c459f24986da8dd,928,by emma g. fitzsimmons,article,taxi officials call on uber to provide tipping in its app,"['uber technologies inc', 'tips and tipping', 'taxi and limousine commission', 'new york city', 'car services and livery cabs', 'mobile applications']",3,metro,16,2017-04-17 15:36:50,unknown,the proposal follows a push by uber drivers who say they are losing thousands of dollars without a way for passengers to leave a tip through the mobile app.,the new york times,news,https://www.nytimes.com/2017/04/17/nyregion/new-york-city-uber-tipping-app.html
701,,58f4e5dd7c459f24986da8e6,1210,by patrick kingsley,article,voters cite turkish leader’s record as he claims a slim victory,"['politics and government', 'referendums', 'erdogan, recep tayyip', 'turkey']",3,foreign,1,2017-04-17 15:57:13,europe,"voters in major cities tended to oppose the changes expanding presidential power, but those in rural areas, who are often more religious, voted for them.",the new york times,news,https://www.nytimes.com/2017/04/17/world/europe/turkey-referendum-erdogan.html
702,,58f4e5fa7c459f24986da8e7,702,by julia moskin,article,"cooking got her out, and brought her back","['cooking and cookbooks', 'chefs', 'lynch, barbara', 'out of line (book)', 'books and literature']",3,dining,2,2017-04-17 15:57:37,unknown,"by the time the chef, who grew up in a housing project, dropped out of high school, her studies had been reduced to one area: home economics.",the new york times,news,https://www.nytimes.com/2017/04/17/dining/barbara-lynch-south-boston-cooking.html
703,,58f4f0897c459f24986da905,1495,by karen stabiner,article,"red, ripe and renegade","['strawberries', ""harry's berries (oxnard, calif)"", 'agriculture and farming', 'oxnard (calif)', 'family business']",3,dining,1,2017-04-17 16:42:41,unknown,"they don’t produce a lot or last long. but harry’s berries, a 50-year-old family farm in california, thrives by selling strawberries at their peak.",the new york times,news,https://www.nytimes.com/2017/04/17/dining/strawberries-harrys-berries-california.html
704,,58f509e27c459f24986da94f,1191,by joe coscarelli and serge f. kovaleski,article,prince concealed his addiction with aspirin bottles of opiates at home,"['prince (1958- )', 'pain-relieving drugs', 'schulenberg, michael t (1969- )', 'minnesota', 'drug abuse and traffic', 'pop and rock music']",3,culture,12,2017-04-17 18:30:51,music,newly released court documents reveal that the singer’s home was strewn with narcotic painkillers for which he did not have prescriptions.,the new york times,news,https://www.nytimes.com/2017/04/17/arts/music/prince-opioid-death.html
705,,58f50dbf7c459f24986da957,1130,by ben berkon,article,baseball’s data revolution is elevating game’s defensive stars,"['baseball', 'kiermaier, kevin (1990- )', 'statistics', 'major league baseball', 'tampa bay rays', 'data-mining and database marketing']",3,sports,10,2017-04-17 18:47:22,baseball,"it’s not just sluggers earning fat contracts anymore. outfielders like kevin kiermaier, whose great defense is highlighted by new technology, are newly getting their due.",the new york times,news,https://www.nytimes.com/2017/04/17/sports/baseball/baseballs-data-revolution-is-elevating-defensive-dynamos.html
706,,58f52cb07c459f24986da9a3,333,by alexis soloski,article,a bit of razzle-dazzle to chase away the gloom,"['theater', 'it will all work out (play)', 'wells, chris (actor)', 'laytner, elise']",3,culture,2,2017-04-17 20:59:02,unknown,"chris wells’s chatty, memoirish show at dixon place combines outrageous fashion and original songs.",the new york times,review,https://www.nytimes.com/2017/04/17/theater/it-will-all-work-out-review.html
707,,58f532a67c459f24986da9b0,1634,by andrew higgins,article,critics see signs of interference in french vote,"['elections', 'international relations', 'france', 'russia', 'fillon, francois', 'le pen, marine', 'macron, emmanuel (1977- )', 'news and news media', 'rt (tv network)', 'sputnik (russian news agency)']",3,foreign,1,2017-04-17 21:24:46,europe,"moscow and its state-run news outlets are churning out fake and slanted reports to bolster favored politicians, just as in the u.s. last year, critics say.",the new york times,news,https://www.nytimes.com/2017/04/17/world/europe/french-election-russia.html
708,"in the united states and canada, nearly one-fifth of homeless youth are victims of human trafficking.",58f540c57c459f24986da9d1,613,by tariro mzezewa,blogpost,unknown,"['homeless persons', 'human trafficking']",0,oped,0,2017-04-17 22:21:21,unknown,"in the united states and canada, nearly one-fifth of homeless youth are victims of human trafficking.",the new york times,blog,https://kristof.blogs.nytimes.com/2017/04/17/homeless-youth-at-high-risk-of-human-trafficking/
709,,58f557067c459f24986da9ea,147,by rhoda elison hirsch,article,ode to mrs. stahl’s,"[""mrs stahl's knishes (brooklyn, ny, restaurant)"", 'poetry and poets', 'brighton beach (brooklyn, ny)', 'knishes', 'restaurants']",0,metro,20,2017-04-18 00:00:02,unknown,"a poem recalls a brighton beach landmark that is no more, and the delicious treats it sold.",the new york times,news,https://www.nytimes.com/2017/04/17/nyregion/metropolitan-diary-ode-to-mrs-stahls.html
710,,58f55f2b7c459f24986da9f6,1350,by alan rappeport,article,trump’s promise to fix tax code is bogging down,"['trump, donald j', 'federal taxes (us)', 'law and legislation', 'united states politics and government', 'income tax']",3,national,1,2017-04-18 00:34:45,politics,democrats have pledged not to cooperate on an overhaul of the tax code unless they know how that rewrite would benefit the president and his family.,the new york times,news,https://www.nytimes.com/2017/04/17/us/politics/tax-code-overhaul-trump.html
711,,58f565de7c459f24986da9fd,1105,by ben brantley,article,a star is born (and born and born),"['theater', 'karl, andy (actor)', 'groundhog day (play)', 'warchus, matthew', 'minchin, tim']",3,culture,1,2017-04-18 01:03:21,unknown,a beloved movie is adapted to the musical stage with feverish imagination — and a magnetic andy karl shooing away the shadow of bill murray.,the new york times,review,https://www.nytimes.com/2017/04/17/theater/groundhog-day-review-andy-karl.html
712,,58f565f57c459f24986daa00,1394,by andrew ross sorkin,article,next project for ballmer: follow money in government,"['ballmer, steven a', 'usafacts', 'united states politics and government', 'data-mining and database marketing', 'local government', 'politics and government']",3,business,1,2017-04-18 01:03:39,dealbook,a stealthy pet project by the former microsoft chief lets you search and learn about how the government spends tax dollars.,the new york times,news,https://www.nytimes.com/2017/04/17/business/dealbook/steve-ballmer-serves-up-a-fascinating-data-trove.html
713,,58f567817c459f24986daa02,633,by the editorial board,article,democracy loses in turkey,"['referendums', 'erdogan, recep tayyip', 'turkey']",3,editorial,18,2017-04-18 01:10:15,unknown,a nation that for decades has served as a crucial bridge between europe and the muslim world will be in the hands of an erratic and vengeful man.,the new york times,editorial,https://www.nytimes.com/2017/04/17/opinion/democracy-loses-in-turkey.html
714,,58f567af7c459f24986daa03,1357,by mike isaac and christopher mele,article,video of killing casts facebook in harsh light,"['social media', 'video recordings, downloads and streaming', 'godwin, robert sr (1942-2017)', 'stephens, steve (1979-2017)', 'murders, attempted murders and homicides', 'online advertising', 'artificial intelligence', 'sex crimes', 'facebook inc', 'zuckerberg, mark e']",3,business,1,2017-04-18 01:11:02,unknown,the social media network is struggling with its role in policing content on its global platform.,the new york times,news,https://www.nytimes.com/2017/04/17/technology/facebook-live-murder-broadcast.html
715,,58f573327c459f24986daa12,769,by deb amlen,article,practical sort,['crossword puzzles'],3,games,0,2017-04-18 02:00:03,unknown,"a lesson in persistence, courtesy of bruce haight.",the new york times,news,https://www.nytimes.com/2017/04/17/crosswords/practical-sort-mozart-jacob-vacances.html
716,,58f5839d7c459f24986daa21,948,by david segal,article,"‘better call saul’ season 3, episode 2: playing chicken","['television', 'better call saul (tv program)']",3,culture,0,2017-04-18 03:10:02,television,"a familiar face returns, and he’s on a collision course with mike. but who’s hunting whom?",the new york times,review,https://www.nytimes.com/2017/04/17/arts/television/better-call-saul-witness-recap.html
717,,58f592087c459f24986daa3a,447,by michael d. shear,article,trump prepares order on foreign workers,"['united states politics and government', 'executive orders and memorandums', 'trump, donald j', 'visas', 'foreign workers']",3,national,15,2017-04-18 04:11:41,politics,the president is expected to sign an executive order on tuesday to make it harder for technology companies to recruit foreign workers with h-1b visas.,the new york times,news,https://www.nytimes.com/2017/04/18/us/politics/trump-executive-order-h1b-visas-technology-workers.html
718,,58f5be797c459f24986daa8b,863,by david leonhardt,article,why you’d benefit from a ‘shultz hour’,"['smartphones', 'shultz, george p']",3,oped,19,2017-04-18 07:21:24,unknown,"the former secretary of state, now 96, has some wisdom for our smartphone-addled world.",the new york times,op-ed,https://www.nytimes.com/2017/04/18/opinion/youre-too-busy-you-need-a-shultz-hour.html
719,,58f5be777c459f24986daa84,847,by david brooks,article,building a thicker community,"['colleges and universities', 'united states marine corps', 'psychology and psychologists']",3,oped,19,2017-04-18 07:21:24,unknown,"some organizations are thick, and some are thin. some leave a mark on you, and some you pass through with scarcely a memory.",the new york times,op-ed,https://www.nytimes.com/2017/04/18/opinion/how-to-leave-a-mark-on-people.html
720,,58f5be797c459f24986daa8a,854,by brittany bronson,article,when women legislate,"['women and girls', 'politics and government', 'state legislatures', 'nevada', 'law and legislation']",3,oped,19,2017-04-18 07:21:24,unknown,nevada shows why the gender makeup of state-level politics matters.,the new york times,op-ed,https://www.nytimes.com/2017/04/18/opinion/what-happens-when-women-legislate.html
721,,58f5be787c459f24986daa86,1217,by jan barry,article,when veterans protested the vietnam war,"['veterans', 'vietnam war', 'demonstrations, protests and riots', 'vietnam']",3,oped,0,2017-04-18 07:21:24,unknown,"in 1967, i realized i wasn’t the only soldier to oppose america’s role in the conflict.",the new york times,op-ed,https://www.nytimes.com/2017/04/18/opinion/when-veterans-protested-the-vietnam-war.html
722,,58f5be797c459f24986daa88,2377,by gail collins and matt labash,article,have these been the best two weeks of trump’s first 100 days?,"['trump, donald j', 'united states politics and government']",3,oped,0,2017-04-18 07:21:25,unknown,conservatives are practically fainting with relief. gail collins and matt labash ask whether they are justified in doing so.,the new york times,op-ed,https://www.nytimes.com/2017/04/18/opinion/have-these-been-the-best-two-weeks-of-trumps-first-100-days.html
723,,58f5c7877c459f24986daaa1,109,by caroline crosson gilpin,article,shoelaces,[],3,learning,0,2017-04-18 08:00:03,unknown,"do your laces always seem to come untied, no matter what you do? or do you have a special way of tying that works? do you avoid lace-up shoes at all costs?",the new york times,news,https://www.nytimes.com/2017/04/18/learning/shoelaces.html
724,"whether she was photographing graffiti and street games on new york&#8217;s lower east side, martha cooper&#8217;s images reflect her quest to show people and their culture in context.",58f5c8277c459f24986daaa3,802,by david gonzalez,blogpost,unknown,"['graffiti', 'photography', 'bronx (nyc)']",3,unknown,0,2017-04-18 08:00:27,unknown,"whether she was photographing graffiti and street games on new york&#8217;s lower east side, martha cooper&#8217;s images reflect her quest to show people and their culture in context.",the new york times,blog,https://lens.blogs.nytimes.com/2017/04/18/a-global-search-for-art-and-culture-on-the-street-martha-cooper/
725,,58f5d5977c459f24986daac2,1477,by nitsuh abebe,article,panic attack,"['anxiety and stress', 'mental health and disorders', 'english language', 'presidential election of 2016']",3,magazine,13,2017-04-18 09:00:03,unknown,this nation has never been shy about diagnosing its own jitters. now the condition has become political.,the new york times,news,https://www.nytimes.com/2017/04/18/magazine/americas-new-anxiety-disorder.html
726,,58f5d5987c459f24986daac6,292,by sam anderson,article,‘the refreshed river hissed.’,"['proulx, annie', 'books and literature']",3,magazine,16,2017-04-18 09:00:03,unknown,rarely is a writer quite so good at making words’ sounds match their meanings.,the new york times,news,https://www.nytimes.com/2017/04/18/magazine/new-sentences-from-barkskins-by-annie-proulx.html
727,,58f5d5987c459f24986daac4,3499,by jon gertner,article,pandora&apos;s umbrella,"['greenhouse gas emissions', 'oceans and seas', 'global warming', 'carbon dioxide', 'environmental defense fund']",3,magazine,58,2017-04-18 09:00:03,unknown,scientists are investigating whether releasing tons of particulates into the atmosphere might be good for the planet. not everyone thinks this is a good idea.,the new york times,news,https://www.nytimes.com/2017/04/18/magazine/is-it-ok-to-engineer-the-environment-to-fight-climate-change.html
728,,58f5d5987c459f24986daac3,1494,by gary rivlin,article,the bureau of resistance,"['consumer financial protection bureau', 'trump, donald j', 'dodd-frank wall street reform and consumer protection act (2010)', 'consumer protection', 'obama, barack']",3,magazine,18,2017-04-18 09:00:03,unknown,"how long can a progressive federal agency, the consumer financial protection bureau, stand firm against the deregulatory pressures of the trump administration?",the new york times,news,https://www.nytimes.com/2017/04/18/magazine/the-bureau-of-resistance.html
729,,58f5d5997c459f24986daac7,3412,by brooke jarvis,article,under water,"['floods', 'flood insurance', 'hurricane katrina (2005)', 'real estate and housing (residential)', 'hurricane sandy (2012)']",3,magazine,65,2017-04-18 09:00:03,unknown,"along parts of the east coast, the entire system of insuring coastal property is beginning to break down.",the new york times,news,https://www.nytimes.com/2017/04/18/magazine/when-rising-seas-transform-risk-into-certainty.html
730,,58f5d5987c459f24986daac5,496,by caroline crosson gilpin,article,what does a president’s choice of pet — or choice not to have a pet at all — say about him?,[],3,learning,0,2017-04-18 09:00:04,unknown,are you wary of people who don’t own pets? or those who do? why?,the new york times,news,https://www.nytimes.com/2017/04/18/learning/what-does-a-presidents-choice-of-pet-or-choice-not-to-have-a-pet-at-all-say-about-him.html
731,,58f5d5af7c459f24986daacd,613,by liz spayd,article,"an op-ed author omits his crimes, and the times does too","['palestinians', 'new york times', 'barghouti, marwan']",3,editorial,0,2017-04-18 09:00:24,unknown,readers objected when a writer mentioned his life sentences but not that he was convicted of murder. this issue of credentials has come up before.,the new york times,editorial,https://www.nytimes.com/2017/04/18/public-editor/an-op-ed-author-omits-his-crimes-and-the-times-does-too.html
732,,58f5d5d47c459f24986daad3,1179,text by ron nixon and photographs by todd heisler,article,"on rio grande, patrolling  the border on four legs","['vis-photo', 'border patrol (us)', 'illegal immigration', 'horses', 'drug cartels', 'rio grande river', 'united states', 'mexico']",3,national,14,2017-04-18 09:01:00,unknown,"the times tagged along for a shift of border patrol agents on horseback, who play an essential role in efforts to detect illegal activity near hard-to-patrol areas along the rio grande.",the new york times,news,https://www.nytimes.com/2017/04/18/us/border-patrol-horses-immigration-trump.html
733,,58f5dcad7c459f24986daade,1117,by nate cohn,article,georgia election: expect the early vote count to be misleading,"['midterm elections (2018)', 'elections, house of representatives', 'ossoff, jon', 'united states politics and government']",3,upshot,0,2017-04-18 09:30:16,unknown,"polling is worse, and turnout harder to predict, in special elections. even if early returns point to a democratic upset, this could be deceptive.",the new york times,news,https://www.nytimes.com/2017/04/18/upshot/georgia-election-expect-the-early-vote-count-to-be-misleading.html
734,,58f5e1527c459f24986daae8,678,by nicole lamy,article,"mom seeks novel for family book club, no kafka or y.a. allowed",['books and literature'],3,bookreview,0,2017-04-18 09:50:02,book review,"in this installment of match book, a woman seeks a work of fiction that will unite her “disparate group of avid readers,” also known as her children.",the new york times,news,https://www.nytimes.com/2017/04/18/books/review/match-book-family-book-club.html
735,,58f5e3a57c459f24986daaec,225,by nicholas bakalar,article,drugs: risks of brief steroid use,"['steroids', 'medicine and health']",3,science,4,2017-04-18 10:00:02,live,"taking oral corticosteroids for only a month or less may increase the risk of blood clots, infections and broken bones.",the new york times,news,https://www.nytimes.com/2017/04/18/well/live/steroids-may-be-risky-even-in-the-short-term.html
736,,58f5e56c7c459f24986daaf3,1331,by jonathan wolfe,article,"new york today: a holocaust survivor’s story, on stage",['new york city'],3,metro,0,2017-04-18 10:07:35,unknown,"tuesday: performing holocaust stories, a push for uber tipping, and earth day events.",the new york times,briefing,https://www.nytimes.com/2017/04/18/nyregion/new-york-today-a-holocaust-survivors-story-on-stage.html
737,,58f5e65e7c459f24986daaf7,1556,by steven erlanger,article,british leader moves to hold early elections,"['great britain withdrawal from eu (brexit)', 'may, theresa m', 'elections', 'great britain']",3,foreign,1,2017-04-18 10:11:33,europe,the prime minister had repeatedly ruled out a snap election but is now betting that her party can increase its majority.,the new york times,news,https://www.nytimes.com/2017/04/18/world/europe/uk-theresa-may-general-election.html
738,,58f61bf77c459f24986dab8b,893,by geoffrey r. stone,article,richard spencer’s right to speak at auburn,"['freedom of speech and expression', 'colleges and universities', 'constitution (us)', 'civil rights and liberties', 'american civil liberties union', 'auburn university', 'supreme court (us)', 'brandeis, louis d', 'spencer, richard b (1978- )', 'illinois', 'united states']",3,oped,0,2017-04-18 14:00:15,unknown,"as the supreme court found in skokie, there cannot be a “heckler’s veto” of speech that some deem unacceptable.",the new york times,op-ed,https://www.nytimes.com/2017/04/18/opinion/richard-spencers-right-to-speak-at-auburn.html
739,,58f62da77c459f24986dabb7,1334,by chris buckley,article,chinese historian bluntly criticizes beijing’s policy on north korea,"['north korea', 'china', 'xi jinping', 'korean war', 'nuclear weapons', 'missiles and missile defense systems', 'united states international relations', 'trump, donald j']",3,foreign,11,2017-04-18 15:15:47,asia pacific,a rare challenge by a well-known historian shows the renewed debate over china’s longstanding patronage of its unpredictable neighbor.,the new york times,news,https://www.nytimes.com/2017/04/18/world/asia/china-north-korea-war.html
740,,58f62fbc7c459f24986dabbe,1082,by margot sanger-katz,article,bare market: what happens if places have no obamacare insurers?,"['health insurance and managed care', 'patient protection and affordable care act (2010)', 'united states politics and government', 'medicaid', 'verma, seema']",3,upshot,19,2017-04-18 15:24:39,unknown,the affordable care act did not have a real backup plan if no insurers wanted to cover an area.,the new york times,news,https://www.nytimes.com/2017/04/18/upshot/bare-market-what-happens-if-places-have-no-obamacare-insurers.html
741,,58f6325e7c459f24986dabc3,2148,by tejal rao,article,a day in the lunch box,"['food trucks and vendors', 'halal foods and products', 'financial district (manhattan, ny)', 'new york city', 'ahmed, kabir (1970- )']",68,dining,1,2017-04-18 15:35:51,unknown,"the vendors are a fixture of new york streets and appetites, yet they struggle daily with weather, logistics and rules. here’s the story of one.",the new york times,news,https://www.nytimes.com/2017/04/18/dining/halal-cart-food-vendor-new-york-city.html
742,,58f6398e7c459f24986dabcd,452,by emily sheskin,article,girl boxer,"['boxing', 'women and girls']",3,oped,0,2017-04-18 16:06:36,unknown,"jesselyn silva is only 10 years old, but she’s already in the ring.",the new york times,op-ed,https://www.nytimes.com/2017/04/18/opinion/girl-boxer.html
743,,58f6539a7c459f24986dac16,1375,by mark landler and eric schmitt,article,aircraft carrier was not heading where u.s. said,"['north korea', 'united states navy', 'united states defense and military forces', 'united states politics and government', 'trump, donald j']",3,foreign,1,2017-04-18 17:57:41,asia pacific,"the saga might never have come to light had the navy not posted a photograph of the carl vinson sailing through the sunda strait, which separates two indonesian islands.",the new york times,news,https://www.nytimes.com/2017/04/18/world/asia/aircraft-carrier-north-korea-carl-vinson.html
744,,58f655647c459f24986dac1a,622,by florence fabricant,article,wings of a different feather,"['cooking and cookbooks', 'smillie, justin', 'grilling (cooking)', 'poultry']",3,dining,3,2017-04-18 18:05:14,unknown,"rich and gamy, these have found their way onto restaurant menus and can be made easily at home.",the new york times,news,https://www.nytimes.com/2017/04/18/dining/duck-wings.html
745,,58f664997c459f24986dac3e,866,by ken belson,article,move to las vegas exposes n.f.l.’s paradox on betting,"['national football league', 'gambling', 'casinos', 'football', 'oakland raiders', 'las vegas (nev)']",3,sports,7,2017-04-18 19:10:09,pro football,the decision to move the raiders to las vegas from oakland presents conflicts for a league that has long opposed gambling.,the new york times,news,https://www.nytimes.com/2017/04/18/sports/football/as-it-embraces-las-vegas-nfl-is-awash-in-gambling-contradictions.html
746,,58f689e67c459f24986daca8,964,by rory smith,article,"classic game, but the focus is on a referee","['uefa champions league (soccer)', 'soccer', 'bayern munich (soccer team)', 'real madrid (soccer team)', 'officiating (sports)', 'ronaldo, cristiano']",3,sports,7,2017-04-18 21:49:20,soccer,cristiano ronaldo’s hat trick gave madrid a 4-2 victory — and a 6-3 win on aggregate — amid several controversial decisions by the referee.,the new york times,news,https://www.nytimes.com/2017/04/18/sports/soccer/champions-league-real-madrid-beats-bayern-munich.html
